ICAO Code,Latitude,Longitude,City
GWAD,-51.7717,-144.7872,Gwadar
GUJR,-52.4085,70.2226,Gujranwala
QUET,63.5485,-142.5424,Quetta
LAHO,25.7623,127.1294,Lahore
LAHO,26.528,48.023,Lahore
LAHO,16.1714,-57.7124,Lahore
KARA,-75.8845,75.5845,Karachi
KARA,-17.4751,-131.2719,Karachi
GUJR,87.29,-50.5563,Gujranwala
RAWA,16.3315,-161.575,Rawalpindi
QUET,54.5159,-69.1468,Quetta
KARA,11.002,137.1917,Karachi
KARA,-16.6122,12.0238,Karachi
KARA,-31.8114,-76.2631,Karachi
GWAD,24.7602,-40.8702,Gwadar
KARA,-8.6473,177.8492,Karachi
LAHO,-31.7362,113.1496,Lahore
MULT,-5.7286,167.4772,Multan
GUJR,85.06,173.8051,Gujranwala
QUET,-18.2355,-61.9455,Quetta
SIAL,46.7839,-2.0882,Sialkot
SUKK,-75.7974,-102.5649,Sukkur
LAHO,-58.5371,18.9561,Lahore
ISLA,77.0066,86.9677,Islamabad
FAIS,69.7367,-91.8678,Faisalabad
SIAL,-11.008,161.0554,Sialkot
MULT,14.7416,-114.1233,Multan
GUJR,25.6636,-35.2603,Gujranwala
QUET,-89.8667,122.7138,Quetta
ISLA,-35.1656,-112.6373,Islamabad
MULT,16.178,-160.8085,Multan
FAIS,68.1783,51.8892,Faisalabad
FAIS,-26.9143,158.5086,Faisalabad
GUJR,-47.1783,113.3987,Gujranwala
GWAD,83.6946,-30.1933,Gwadar
LAHO,72.6273,169.5368,Lahore
RAWA,-8.6205,-91.2446,Rawalpindi
SIAL,-36.6453,-165.0334,Sialkot
GWAD,-63.5595,-42.547,Gwadar
ISLA,-83.829,105.5222,Islamabad
QUET,14.7781,-126.2556,Quetta
SUKK,-56.1135,-96.2032,Sukkur
LAHO,60.2509,178.4372,Lahore
GUJR,14.9521,101.5871,Gujranwala
SUKK,-24.2141,-75.9454,Sukkur
PESH,30.0022,8.1238,Peshawar
LAHO,-1.7367,-175.1355,Lahore
ISLA,15.1919,-122.9938,Islamabad
RAWA,4.6511,-67.6702,Rawalpindi
QUET,47.1163,54.395,Quetta
KARA,-23.8613,-176.5224,Karachi
GWAD,-48.4334,-151.2353,Gwadar
RAWA,-65.0618,-115.5207,Rawalpindi
RAWA,-32.2675,120.5169,Rawalpindi
RAWA,-54.9447,-132.4116,Rawalpindi
KARA,78.4528,-117.495,Karachi
SIAL,-35.5777,171.1015,Sialkot
KARA,9.7623,29.135,Karachi
PESH,-66.2767,14.7702,Peshawar
SIAL,-38.8491,-30.041,Sialkot
SIAL,-65.4671,-47.1038,Sialkot
KARA,-47.5789,-151.5062,Karachi
GUJR,87.2354,-99.4261,Gujranwala
FAIS,-40.9189,133.9639,Faisalabad
LAHO,-8.0023,126.4879,Lahore
PESH,-41.239,61.1443,Peshawar
PESH,-58.4239,94.2345,Peshawar
QUET,-11.9147,143.2042,Quetta
ISLA,-18.5198,168.3847,Islamabad
KARA,-52.2472,-127.4454,Karachi
ISLA,74.8792,57.1651,Islamabad
SUKK,25.3849,6.8503,Sukkur
MULT,42.4762,-127.5095,Multan
PESH,-32.6558,-105.7572,Peshawar
MULT,-33.5888,65.9187,Multan
QUET,29.7978,-152.2436,Quetta
GUJR,1.0784,-146.8533,Gujranwala
QUET,-36.5883,153.2568,Quetta
PESH,77.2095,33.1883,Peshawar
FAIS,-40.1764,-64.8907,Faisalabad
MULT,3.4828,57.1874,Multan
GUJR,7.9415,13.5242,Gujranwala
GWAD,80.1186,79.5152,Gwadar
SIAL,-79.1797,119.4267,Sialkot
SIAL,-37.5894,-171.089,Sialkot
ISLA,26.0977,-73.8222,Islamabad
QUET,-59.5965,124.452,Quetta
GWAD,-2.2033,-91.3789,Gwadar
GUJR,55.3198,59.3741,Gujranwala
MULT,-63.0053,82.9,Multan
LAHO,69.9619,-109.8252,Lahore
PESH,72.2701,-115.4722,Peshawar
FAIS,7.8599,-156.3419,Faisalabad
QUET,16.7662,-145.1298,Quetta
SUKK,-55.0313,-24.4903,Sukkur
QUET,-43.6304,11.4679,Quetta
GUJR,-55.2209,-101.6237,Gujranwala
SUKK,44.9922,-157.4091,Sukkur
SUKK,-76.2411,-104.6169,Sukkur
GWAD,51.2058,-37.1788,Gwadar
SUKK,-13.4804,36.7495,Sukkur
SUKK,-18.0401,19.6446,Sukkur
LAHO,79.5706,-131.2986,Lahore
GUJR,-21.631,-114.2816,Gujranwala
GUJR,-49.5075,-1.16,Gujranwala
ISLA,1.5626,-9.5375,Islamabad
QUET,45.7725,-161.0882,Quetta
MULT,-45.5016,-95.0867,Multan
SIAL,14.764,73.9696,Sialkot
PESH,19.5371,14.1068,Peshawar
LAHO,21.4562,134.2452,Lahore
GWAD,-40.2622,-37.7307,Gwadar
SIAL,32.7244,-149.9048,Sialkot
FAIS,-21.0407,-64.0932,Faisalabad
KARA,30.8672,92.0814,Karachi
MULT,31.6164,54.9508,Multan
RAWA,-71.0123,-83.0906,Rawalpindi
QUET,-22.5805,-87.9733,Quetta
FAIS,-50.7932,46.5646,Faisalabad
PESH,-59.5051,-51.9821,Peshawar
QUET,85.7665,-92.8453,Quetta
SIAL,-12.6675,28.4676,Sialkot
KARA,46.217,-37.5698,Karachi
ISLA,-13.4222,114.2428,Islamabad
RAWA,35.815,8.4138,Rawalpindi
ISLA,-89.9318,87.8395,Islamabad
SUKK,15.5938,-29.3474,Sukkur
RAWA,-28.1977,-136.9137,Rawalpindi
PESH,-51.9645,-55.4746,Peshawar
GUJR,-51.5633,42.0035,Gujranwala
QUET,-68.2081,105.7707,Quetta
SUKK,56.0091,99.042,Sukkur
ISLA,-14.3075,-82.7651,Islamabad
MULT,74.9416,14.2816,Multan
ISLA,60.2435,27.907,Islamabad
MULT,34.3038,72.5394,Multan
PESH,-80.2793,146.7119,Peshawar
QUET,73.6951,108.8424,Quetta
SIAL,-61.2674,-33.7179,Sialkot
PESH,-9.6875,151.4263,Peshawar
GWAD,3.9112,28.2815,Gwadar
SUKK,-32.8937,-147.8504,Sukkur
GUJR,-88.3682,-166.8301,Gujranwala
GUJR,65.0787,127.879,Gujranwala
RAWA,-38.4385,176.6196,Rawalpindi
FAIS,9.5011,156.0663,Faisalabad
GUJR,2.3895,101.9313,Gujranwala
PESH,-73.8381,142.7838,Peshawar
GWAD,19.0005,-89.9207,Gwadar
RAWA,39.6859,65.6894,Rawalpindi
FAIS,12.2077,102.5686,Faisalabad
FAIS,-52.1709,45.9942,Faisalabad
LAHO,85.819,24.1983,Lahore
ISLA,-42.5919,43.7663,Islamabad
SUKK,55.2026,175.3941,Sukkur
FAIS,64.7269,-60.0069,Faisalabad
QUET,-14.7444,-3.2728,Quetta
GWAD,-38.2921,138.9042,Gwadar
QUET,79.585,149.6065,Quetta
PESH,-52.5174,104.3265,Peshawar
KARA,-8.3968,-51.4583,Karachi
LAHO,-8.4803,73.7098,Lahore
LAHO,27.9214,125.5098,Lahore
GUJR,63.0717,-35.8366,Gujranwala
ISLA,-4.6515,-9.87,Islamabad
PESH,36.6578,-103.2955,Peshawar
RAWA,-9.3635,-114.966,Rawalpindi
GUJR,-80.3057,171.3096,Gujranwala
KARA,-81.1162,-103.9843,Karachi
KARA,17.1881,28.0583,Karachi
FAIS,-33.2593,128.2604,Faisalabad
FAIS,-54.6705,86.4018,Faisalabad
KARA,74.4695,38.194,Karachi
SIAL,-30.8775,-80.3411,Sialkot
LAHO,-74.7424,-52.0858,Lahore
RAWA,-32.9001,110.1143,Rawalpindi
SIAL,3.7813,-90.4199,Sialkot
PESH,-59.9165,-175.9472,Peshawar
SIAL,-89.0732,141.202,Sialkot
SUKK,73.5617,-37.9725,Sukkur
FAIS,-10.9702,89.8164,Faisalabad
MULT,-40.8987,82.6656,Multan
FAIS,18.5665,-68.9381,Faisalabad
PESH,34.0868,-167.426,Peshawar
PESH,-34.283,-107.5805,Peshawar
QUET,-6.7808,9.4932,Quetta
ISLA,-81.3962,-12.4364,Islamabad
GUJR,24.6237,87.1557,Gujranwala
RAWA,71.9203,114.1307,Rawalpindi
LAHO,-23.1058,148.4448,Lahore
SIAL,-88.0308,-142.4737,Sialkot
MULT,67.8007,-102.7773,Multan
SUKK,69.6522,-92.067,Sukkur
KARA,-80.9553,167.9135,Karachi
QUET,-80.2422,42.6981,Quetta
GUJR,-16.9652,176.9135,Gujranwala
RAWA,33.8724,9.6141,Rawalpindi
RAWA,-77.6481,97.4274,Rawalpindi
QUET,35.0664,160.6899,Quetta
SUKK,2.8189,-20.8236,Sukkur
RAWA,46.2833,127.3741,Rawalpindi
KARA,84.1022,71.2982,Karachi
ISLA,44.2859,113.4469,Islamabad
RAWA,-9.4153,-171.7296,Rawalpindi
KARA,86.4199,104.4031,Karachi
PESH,36.2237,111.3367,Peshawar
PESH,1.419,-168.722,Peshawar
LAHO,-62.4476,-172.9339,Lahore
SIAL,-68.3205,154.4885,Sialkot
QUET,-62.2595,134.7538,Quetta
KARA,38.6384,142.1655,Karachi
KARA,59.2106,51.4909,Karachi
FAIS,44.3133,-170.8905,Faisalabad
LAHO,10.1486,51.8138,Lahore
ISLA,43.7737,152.4975,Islamabad
KARA,-7.8822,-53.2745,Karachi
SUKK,67.4318,124.3096,Sukkur
GUJR,-25.05,-95.3413,Gujranwala
SIAL,-59.3199,-10.9162,Sialkot
RAWA,4.4146,-89.6505,Rawalpindi
SIAL,-64.6144,117.6468,Sialkot
QUET,23.676,-125.8952,Quetta
GWAD,35.4203,129.4294,Gwadar
GWAD,6.9483,152.5024,Gwadar
SUKK,-9.6844,-146.0289,Sukkur
FAIS,-72.6059,-72.0145,Faisalabad
MULT,20.8956,-90.1518,Multan
FAIS,33.1621,-36.2555,Faisalabad
GWAD,2.1488,-43.6469,Gwadar
RAWA,-55.286,44.8531,Rawalpindi
GUJR,33.8835,-56.3137,Gujranwala
SIAL,51.7524,126.4394,Sialkot
SIAL,-44.8247,-30.5954,Sialkot
MULT,-11.5039,-32.4084,Multan
QUET,-24.5395,61.7125,Quetta
SUKK,-23.1158,34.1343,Sukkur
KARA,-6.4736,96.9762,Karachi
RAWA,-30.4967,43.4162,Rawalpindi
GWAD,38.7104,-73.4299,Gwadar
SIAL,57.7158,-104.5697,Sialkot
FAIS,30.9549,84.244,Faisalabad
SIAL,-57.6076,177.2326,Sialkot
QUET,-67.7281,-99.4969,Quetta
GWAD,18.5475,-39.5727,Gwadar
LAHO,-25.9748,54.4889,Lahore
KARA,27.5464,-164.7782,Karachi
ISLA,-59.268,-112.3826,Islamabad
ISLA,-53.1881,21.829,Islamabad
GUJR,80.5803,5.7272,Gujranwala
SIAL,-21.3944,-84.7282,Sialkot
GWAD,70.0583,13.6302,Gwadar
RAWA,15.7643,-179.5833,Rawalpindi
SUKK,52.043,0.3794,Sukkur
FAIS,8.0625,-168.7914,Faisalabad
RAWA,87.2795,-95.4295,Rawalpindi
ISLA,41.1228,106.2015,Islamabad
SUKK,78.0557,-178.1535,Sukkur
MULT,-45.5464,90.0921,Multan
GWAD,-41.572,-149.6451,Gwadar
KARA,-58.6836,30.3548,Karachi
KARA,19.9574,-30.8094,Karachi
PESH,-78.0109,43.6575,Peshawar
QUET,46.2464,60.4169,Quetta
GUJR,89.5364,53.0038,Gujranwala
KARA,67.5433,91.1065,Karachi
PESH,-12.0302,-122.4415,Peshawar
PESH,65.0295,94.5947,Peshawar
SUKK,42.9248,20.3989,Sukkur
SIAL,-59.5034,40.8094,Sialkot
GWAD,73.9892,-33.5837,Gwadar
GWAD,7.6227,158.3878,Gwadar
MULT,71.3631,38.1419,Multan
FAIS,87.0209,9.6332,Faisalabad
RAWA,14.0285,-9.2778,Rawalpindi
GWAD,-83.6105,179.3732,Gwadar
KARA,-19.1327,-146.2845,Karachi
SUKK,64.364,-138.523,Sukkur
SUKK,-89.363,-66.6437,Sukkur
GUJR,-22.7429,-162.0561,Gujranwala
SUKK,42.9086,-157.6185,Sukkur
SUKK,-72.2852,12.8276,Sukkur
RAWA,-56.4499,178.4535,Rawalpindi
RAWA,12.2337,53.5148,Rawalpindi
PESH,72.6796,-173.5407,Peshawar
GWAD,2.1325,109.064,Gwadar
PESH,-10.5248,-114.6194,Peshawar
LAHO,-57.0485,83.5928,Lahore
GWAD,70.4363,36.6754,Gwadar
LAHO,55.4018,-0.4396,Lahore
SIAL,-42.344,-118.2986,Sialkot
LAHO,18.6817,41.2191,Lahore
GWAD,-86.5062,-179.5894,Gwadar
MULT,83.2126,97.3092,Multan
LAHO,-34.2155,148.053,Lahore
KARA,3.976,-79.5762,Karachi
GUJR,-26.2195,3.7166,Gujranwala
KARA,-47.331,131.2347,Karachi
ISLA,-21.4669,-38.4719,Islamabad
LAHO,74.4756,-17.0073,Lahore
KARA,86.093,-100.1227,Karachi
PESH,-9.2807,-59.8143,Peshawar
PESH,-22.35,32.4229,Peshawar
GUJR,72.36,13.6409,Gujranwala
SUKK,-37.5925,134.3674,Sukkur
PESH,-12.0943,117.7559,Peshawar
ISLA,-9.1375,69.6525,Islamabad
PESH,-72.6899,102.4663,Peshawar
PESH,-85.0879,95.3806,Peshawar
GUJR,-65.6436,-60.8604,Gujranwala
KARA,-2.8012,-80.7406,Karachi
MULT,14.1894,-143.9834,Multan
SIAL,29.7327,-174.2013,Sialkot
LAHO,-4.8453,-131.061,Lahore
ISLA,-17.9362,66.9009,Islamabad
GWAD,-16.7519,-127.1816,Gwadar
ISLA,89.0172,-71.3369,Islamabad
GWAD,59.4973,-174.1851,Gwadar
RAWA,-75.1679,-113.1888,Rawalpindi
ISLA,38.0082,67.7494,Islamabad
ISLA,68.1351,-23.1814,Islamabad
PESH,-56.1642,-76.0811,Peshawar
PESH,-47.4535,-96.2767,Peshawar
ISLA,17.8964,-79.013,Islamabad
SIAL,60.4175,94.1233,Sialkot
LAHO,-53.9156,-116.1073,Lahore
KARA,24.1916,151.1138,Karachi
LAHO,-48.7081,-127.5421,Lahore
QUET,-82.2485,18.3231,Quetta
KARA,42.628,42.5918,Karachi
SIAL,-1.9557,-128.4749,Sialkot
GUJR,3.0084,-78.9777,Gujranwala
SIAL,70.9675,-176.8716,Sialkot
KARA,-75.5439,7.5878,Karachi
GUJR,51.63,-112.0702,Gujranwala
QUET,52.3362,-35.1518,Quetta
GUJR,-86.2732,-61.3285,Gujranwala
FAIS,-87.2472,-106.9721,Faisalabad
FAIS,15.6961,7.7172,Faisalabad
FAIS,-76.3031,-63.1201,Faisalabad
MULT,44.1447,176.9198,Multan
MULT,42.1648,168.2152,Multan
GUJR,-38.5256,-12.0907,Gujranwala
SIAL,13.7508,-77.7499,Sialkot
MULT,-32.1647,-104.4441,Multan
RAWA,-4.0965,49.7309,Rawalpindi
SIAL,11.3046,-66.8981,Sialkot
LAHO,14.0263,7.2909,Lahore
KARA,43.2183,-146.2088,Karachi
SIAL,-38.7065,-144.1671,Sialkot
PESH,86.8247,-127.9967,Peshawar
SUKK,78.7885,-116.2768,Sukkur
SUKK,-57.5658,-7.3681,Sukkur
LAHO,-75.0689,172.7821,Lahore
ISLA,4.4307,169.4932,Islamabad
SUKK,78.5165,32.7172,Sukkur
RAWA,22.9713,97.7167,Rawalpindi
KARA,-32.7527,-18.292,Karachi
QUET,85.3395,17.0136,Quetta
SUKK,-64.3111,-48.5029,Sukkur
RAWA,-18.2784,77.5956,Rawalpindi
MULT,-19.6214,53.409,Multan
ISLA,-5.0131,-159.6754,Islamabad
SUKK,-5.365,45.823,Sukkur
RAWA,65.0371,-54.7061,Rawalpindi
RAWA,80.0909,62.9726,Rawalpindi
RAWA,-13.5205,-53.7873,Rawalpindi
SIAL,-71.7631,-4.1133,Sialkot
FAIS,0.0161,-149.9484,Faisalabad
KARA,-64.6185,-162.1449,Karachi
PESH,-81.1137,-158.718,Peshawar
SUKK,-47.2755,-14.7362,Sukkur
SIAL,75.1138,-13.3761,Sialkot
QUET,-18.4576,-25.6639,Quetta
SIAL,4.4272,-172.5654,Sialkot
SIAL,60.1548,-141.004,Sialkot
MULT,-78.3944,88.8076,Multan
GWAD,74.91,179.5532,Gwadar
RAWA,41.8342,43.4465,Rawalpindi
QUET,52.8139,33.4199,Quetta
ISLA,-61.7586,-39.3078,Islamabad
SUKK,23.5812,4.6781,Sukkur
PESH,-9.3978,-29.973,Peshawar
MULT,-29.9928,84.7378,Multan
ISLA,-14.8497,131.5764,Islamabad
LAHO,-62.6296,-121.4352,Lahore
ISLA,-3.1338,-102.4356,Islamabad
MULT,7.657,98.0198,Multan
SUKK,70.1017,-70.9818,Sukkur
GUJR,31.5358,29.4452,Gujranwala
QUET,-25.292,-46.2425,Quetta
ISLA,71.697,0.9748,Islamabad
SUKK,53.7172,28.7015,Sukkur
GUJR,63.6531,-28.6997,Gujranwala
GUJR,84.319,-110.0493,Gujranwala
GUJR,-2.6949,-170.0158,Gujranwala
ISLA,50.9048,-110.6589,Islamabad
RAWA,-70.2164,-142.8205,Rawalpindi
MULT,16.876,97.1348,Multan
MULT,82.2964,-44.032,Multan
KARA,57.5656,-159.221,Karachi
GUJR,24.7131,13.8482,Gujranwala
FAIS,42.9191,126.3721,Faisalabad
ISLA,20.063,-5.7855,Islamabad
PESH,34.5116,62.2269,Peshawar
LAHO,79.7086,149.3143,Lahore
KARA,-39.6787,76.5979,Karachi
KARA,44.3479,-8.426,Karachi
GUJR,-28.0593,130.8578,Gujranwala
MULT,39.6433,132.162,Multan
GWAD,-35.173,-99.7894,Gwadar
SUKK,-62.4654,-75.0213,Sukkur
QUET,-64.9606,-155.9735,Quetta
GWAD,-12.4893,-23.2274,Gwadar
SUKK,89.2466,-102.8569,Sukkur
QUET,-51.9667,85.7473,Quetta
PESH,-6.9389,174.8425,Peshawar
SIAL,-83.4502,-31.8184,Sialkot
FAIS,30.5191,103.3333,Faisalabad
SIAL,44.4848,55.5524,Sialkot
KARA,-35.3962,52.0143,Karachi
SUKK,-35.6662,-27.3014,Sukkur
KARA,52.997,173.4031,Karachi
SUKK,26.0923,-81.5885,Sukkur
QUET,28.2153,-31.3009,Quetta
PESH,-74.5349,14.3737,Peshawar
LAHO,-30.3964,5.4377,Lahore
ISLA,64.0723,100.3771,Islamabad
GUJR,9.3469,-73.5687,Gujranwala
GUJR,69.7937,82.6677,Gujranwala
ISLA,-11.0232,2.3292,Islamabad
GUJR,-3.1745,59.411,Gujranwala
GUJR,41.6886,74.1896,Gujranwala
KARA,44.4636,13.7225,Karachi
RAWA,79.2527,-151.5825,Rawalpindi
FAIS,87.6925,65.0951,Faisalabad
KARA,-47.706,-33.463,Karachi
SIAL,88.7748,-33.6063,Sialkot
SIAL,22.7927,125.2117,Sialkot
RAWA,4.4825,-33.863,Rawalpindi
RAWA,75.5078,125.2739,Rawalpindi
KARA,-15.592,-144.1511,Karachi
GUJR,-41.2683,-106.2821,Gujranwala
KARA,-2.895,21.9548,Karachi
FAIS,37.4951,-139.3802,Faisalabad
FAIS,-51.1091,43.0296,Faisalabad
LAHO,16.7564,-115.1784,Lahore
RAWA,72.666,117.2545,Rawalpindi
SIAL,-51.0346,36.2602,Sialkot
GWAD,83.7871,-106.1453,Gwadar
FAIS,33.8236,179.5525,Faisalabad
GUJR,42.5781,-121.8947,Gujranwala
RAWA,14.3679,-146.6616,Rawalpindi
RAWA,-50.1889,-43.2425,Rawalpindi
RAWA,73.3808,-31.5099,Rawalpindi
KARA,-78.3147,-48.7043,Karachi
SUKK,-17.0704,78.2071,Sukkur
LAHO,27.5368,59.0261,Lahore
SUKK,29.4285,139.8886,Sukkur
GWAD,-30.3317,96.4295,Gwadar
FAIS,-43.4399,122.1334,Faisalabad
GUJR,-73.9751,84.0386,Gujranwala
GWAD,1.623,99.2495,Gwadar
GWAD,22.4318,-46.6307,Gwadar
QUET,-87.7541,-99.2619,Quetta
KARA,10.1967,12.233,Karachi
KARA,-74.2636,61.7672,Karachi
MULT,-61.2412,70.8308,Multan
GUJR,-6.9437,75.5919,Gujranwala
SIAL,-68.7813,-167.9641,Sialkot
SIAL,89.1173,141.3479,Sialkot
RAWA,-26.2664,-148.1284,Rawalpindi
ISLA,-86.1359,-57.9366,Islamabad
QUET,60.5151,69.7686,Quetta
PESH,44.3417,-108.9773,Peshawar
QUET,-75.9723,-61.2663,Quetta
FAIS,-49.7257,-173.682,Faisalabad
FAIS,71.0958,-15.4461,Faisalabad
ISLA,-17.056,26.9884,Islamabad
SIAL,38.7643,-158.5676,Sialkot
QUET,-41.3773,111.843,Quetta
FAIS,27.4011,-139.3028,Faisalabad
SUKK,-61.3521,157.5471,Sukkur
SIAL,60.4027,-105.7944,Sialkot
QUET,-5.9238,-125.8688,Quetta
FAIS,15.7516,-120.0867,Faisalabad
MULT,3.0528,-77.6063,Multan
PESH,-58.3276,-84.4898,Peshawar
QUET,-74.1637,-178.6186,Quetta
FAIS,23.4963,106.4087,Faisalabad
RAWA,-36.0176,-17.4854,Rawalpindi
KARA,-20.5845,-175.2442,Karachi
KARA,-41.06,-138.2202,Karachi
FAIS,11.5376,-119.72,Faisalabad
LAHO,-23.0765,44.3574,Lahore
QUET,-9.3982,158.3112,Quetta
RAWA,42.1367,-36.9032,Rawalpindi
GWAD,41.0623,160.5226,Gwadar
SUKK,77.0483,127.2255,Sukkur
MULT,-24.6462,-17.8058,Multan
FAIS,45.2831,-107.1972,Faisalabad
PESH,70.6139,-96.808,Peshawar
GWAD,15.3884,-98.5764,Gwadar
PESH,7.9938,171.9788,Peshawar
QUET,-74.7768,-106.537,Quetta
QUET,-25.2588,143.6772,Quetta
MULT,40.8683,88.5015,Multan
QUET,27.5574,127.1932,Quetta
RAWA,-5.5491,-66.1303,Rawalpindi
FAIS,-78.0315,-172.9319,Faisalabad
QUET,4.219,-111.1965,Quetta
GWAD,39.4284,-70.2077,Gwadar
GUJR,-38.833,-106.5108,Gujranwala
GUJR,4.6706,-167.1334,Gujranwala
RAWA,-56.213,-19.72,Rawalpindi
RAWA,1.6701,33.9354,Rawalpindi
SUKK,18.4129,-179.3634,Sukkur
SIAL,30.0857,98.5427,Sialkot
PESH,-16.391,-1.4948,Peshawar
SIAL,16.6125,79.201,Sialkot
KARA,-27.8897,-87.8546,Karachi
ISLA,14.278,173.8248,Islamabad
GUJR,88.9183,-155.5907,Gujranwala
QUET,10.355,171.1266,Quetta
SIAL,-53.8352,-145.2548,Sialkot
FAIS,9.8542,107.6805,Faisalabad
MULT,-75.8054,-37.3015,Multan
GUJR,72.7415,92.7531,Gujranwala
LAHO,-5.7819,16.1909,Lahore
GWAD,12.656,-1.6239,Gwadar
FAIS,-70.6284,-40.8117,Faisalabad
GUJR,54.7522,25.2374,Gujranwala
LAHO,-81.6496,-78.365,Lahore
KARA,72.5768,-120.8204,Karachi
QUET,-76.7443,-62.0689,Quetta
KARA,-23.5898,66.6956,Karachi
ISLA,-41.0631,139.3899,Islamabad
GUJR,41.6751,14.9027,Gujranwala
PESH,-5.7603,3.7211,Peshawar
ISLA,-61.6429,98.5569,Islamabad
QUET,-60.5965,89.8496,Quetta
LAHO,-30.8554,46.2027,Lahore
LAHO,7.7839,163.6183,Lahore
LAHO,-15.2109,68.5603,Lahore
LAHO,4.7181,28.5314,Lahore
LAHO,-88.4978,38.0152,Lahore
GWAD,-34.7423,-140.3439,Gwadar
SUKK,47.7609,-57.1769,Sukkur
RAWA,-38.5372,-84.0172,Rawalpindi
RAWA,-17.5354,125.4859,Rawalpindi
RAWA,81.4149,-103.0552,Rawalpindi
GUJR,-8.7379,92.3676,Gujranwala
QUET,-30.0178,-128.4436,Quetta
FAIS,84.332,151.5269,Faisalabad
GWAD,-30.3139,-52.838,Gwadar
GUJR,-31.5837,113.125,Gujranwala
FAIS,-16.1558,-58.054,Faisalabad
FAIS,-55.7234,21.0583,Faisalabad
FAIS,-87.2098,16.0117,Faisalabad
FAIS,22.903,-81.0671,Faisalabad
PESH,0.8082,-166.5433,Peshawar
MULT,2.2498,98.3459,Multan
FAIS,-0.4089,-66.6966,Faisalabad
LAHO,73.2994,-71.29,Lahore
LAHO,72.364,-24.1852,Lahore
GWAD,-82.3852,40.2655,Gwadar
SUKK,44.6546,-166.2689,Sukkur
ISLA,47.7359,60.6445,Islamabad
GUJR,-19.6237,-34.6395,Gujranwala
RAWA,25.829,-62.8923,Rawalpindi
RAWA,50.5963,-61.6837,Rawalpindi
PESH,52.455,-93.53,Peshawar
RAWA,20.1636,-95.8851,Rawalpindi
RAWA,42.1183,107.5899,Rawalpindi
LAHO,-71.6804,114.1967,Lahore
MULT,43.0661,-160.5376,Multan
GWAD,-60.1867,-78.6663,Gwadar
MULT,-40.5713,92.3632,Multan
GUJR,-77.5178,-68.0417,Gujranwala
KARA,-16.6976,-39.6712,Karachi
RAWA,-3.6077,-174.4243,Rawalpindi
ISLA,87.3068,83.8269,Islamabad
SIAL,46.9025,-30.3045,Sialkot
RAWA,-45.9009,69.2099,Rawalpindi
QUET,-52.1454,82.1058,Quetta
QUET,-53.5553,50.7024,Quetta
GWAD,-37.0575,71.2171,Gwadar
KARA,43.4637,143.0327,Karachi
GUJR,33.0645,19.8833,Gujranwala
ISLA,-47.7923,91.9149,Islamabad
ISLA,-0.2547,73.9109,Islamabad
MULT,-69.2162,-55.397,Multan
ISLA,45.3378,-101.9829,Islamabad
PESH,-21.6412,-110.3908,Peshawar
QUET,-17.8946,87.4186,Quetta
GWAD,75.7482,23.962,Gwadar
GUJR,-83.4855,-1.2972,Gujranwala
RAWA,52.8539,26.3205,Rawalpindi
KARA,86.9092,-110.7295,Karachi
FAIS,-0.6534,135.2999,Faisalabad
ISLA,-22.8443,-70.0903,Islamabad
GUJR,-38.3691,-88.2439,Gujranwala
FAIS,-6.661,64.1082,Faisalabad
PESH,58.4582,135.8481,Peshawar
KARA,55.596,166.9414,Karachi
LAHO,43.3165,167.6616,Lahore
FAIS,-51.2169,-108.8123,Faisalabad
GWAD,60.4381,101.9271,Gwadar
RAWA,-46.6534,55.2171,Rawalpindi
RAWA,-52.2974,-172.8582,Rawalpindi
RAWA,59.754,10.3642,Rawalpindi
GWAD,-29.1235,-41.6769,Gwadar
MULT,-79.264,104.7704,Multan
LAHO,-72.6167,-76.913,Lahore
QUET,-57.5122,-111.7488,Quetta
PESH,-1.3375,166.6686,Peshawar
KARA,51.0353,124.7902,Karachi
QUET,25.3114,166.0349,Quetta
FAIS,55.4511,33.1487,Faisalabad
SIAL,-57.2638,-29.1935,Sialkot
MULT,-43.8066,115.6829,Multan
QUET,-50.3139,-50.306,Quetta
MULT,15.8797,166.9639,Multan
PESH,50.5564,-111.3012,Peshawar
GWAD,-54.9844,-48.2618,Gwadar
LAHO,-64.2258,143.8288,Lahore
MULT,-59.5527,6.3774,Multan
KARA,73.6303,-72.5145,Karachi
LAHO,-46.7396,-129.1918,Lahore
GUJR,-0.2283,-172.7421,Gujranwala
PESH,-38.2901,120.309,Peshawar
FAIS,79.3517,84.4433,Faisalabad
LAHO,-71.8074,128.1397,Lahore
GUJR,-20.9969,107.9635,Gujranwala
LAHO,-80.6066,-16.7463,Lahore
SIAL,-16.3171,111.4084,Sialkot
SUKK,-72.4608,22.8341,Sukkur
RAWA,60.7504,126.7429,Rawalpindi
GUJR,-14.3046,58.2704,Gujranwala
GWAD,-57.5929,-174.799,Gwadar
KARA,-1.7335,-117.3584,Karachi
QUET,55.1514,-16.7805,Quetta
MULT,62.0697,-94.5304,Multan
GWAD,78.8595,-164.2622,Gwadar
PESH,-29.746,-68.6251,Peshawar
QUET,72.801,8.5881,Quetta
SUKK,33.6646,133.6439,Sukkur
GUJR,-29.04,-25.1563,Gujranwala
SUKK,66.6813,145.5827,Sukkur
SIAL,-12.2276,-89.7906,Sialkot
RAWA,27.4868,-49.3266,Rawalpindi
FAIS,60.7462,-146.1384,Faisalabad
